2.7232983187034584e+01 2.0289937057022652e+01 2.9924595985252417e-01 -4.1651874724077940e-04 4.8750818042081230e+00
2.7931264807214959e+01 2.0289666246416282e+01 3.0692200962101573e-01 -4.1653437928106411e-04 4.8750547417507999e+00
2.8629546427395333e+01 2.0289395425921953e+01 3.1459821329419374e-01 -4.1655000167806216e-04 4.8750276780451101e+00
2.9327828047575707e+01 2.0289124595546301e+01 3.2227457088508388e-01 -4.1656561451929800e-04 4.8750006130909762e+00
3.0026109667756081e+01 2.0288853755295968e+01 3.2995108240671189e-01 -4.1658121789229629e-04 4.8749735468883229e+00
3.0724391287936456e+01 2.0288582905177591e+01 3.3762774787210353e-01 -4.1659681188458146e-04 4.8749464794370736e+00
3.1422672908116830e+01 2.0288312045197809e+01 3.4530456729428449e-01 -4.1661239658367818e-04 4.8749194107371521e+00
3.2120954528297204e+01 2.0288041175363258e+01 3.5298154068628063e-01 -4.1662797207711095e-04 4.8748923407884828e+00
3.2819236148477579e+01 2.0287770295680577e+01 3.6065866806111757e-01 -4.1664353845240432e-04 4.8748652695909875e+00
3.3517517768657953e+01 2.0287499406156410e+01 3.6833594943182102e-01 -4.1665909579708288e-04 4.8748381971445909e+00
3.4215799388838327e+01 2.0287228506797387e+01 3.7601338481141677e-01 -4.1667464419867115e-04 4.8748111234492173e+00
3.4914081009018702e+01 2.0286957597610151e+01 3.8369097421293064e-01 -4.1669018374469366e-04 4.8747840485047904e+00
3.5612362629199076e+01 2.0286686678601342e+01 3.9136871764938819e-01 -4.1670571452267498e-04 4.8747569723112321e+00
3.6310644249379450e+01 2.0286415749777596e+01 3.9904661513381523e-01 -4.1672123662013971e-04 4.8747298948684685e+00
3.7008925869559825e+01 2.0286144811145551e+01 4.0672466667923757e-01 -4.1673675012461234e-04 4.8747028161764216e+00
3.7707207489740192e+01 2.0285873862711846e+01 4.1440287229868084e-01 -4.1675225512361749e-04 4.8746757362350150e+00
3.8405489109920566e+01 2.0285602904483120e+01 4.2208123200517089e-01 -4.1676775170467964e-04 4.8746486550441741e+00
3.9103770730100941e+01 2.0285331936466012e+01 4.2975974581173337e-01 -4.1678323995532335e-04 4.8746215726038216e+00
3.9802052350281315e+01 2.0285060958667156e+01 4.3743841373139403e-01 -4.1679871996307323e-04 4.8745944889138801e+00
4.0500333970461689e+01 2.0284789971093197e+01 4.4511723577717854e-01 -4.1681419181545382e-04 4.8745674039742752e+00
4.1198615590642063e+01 2.0284518973750771e+01 4.5279621196211284e-01 -4.1682965559998962e-04 4.8745403177849296e+00
4.1896897210822438e+01 2.0284247966646515e+01 4.6047534229922249e-01 -4.1684511140420519e-04 4.8745132303457668e+00
4.2595178831002812e+01 2.0283976949787068e+01 4.6815462680153319e-01 -4.1686055931562514e-04 4.8744861416567105e+00
4.3293460451183186e+01 2.0283705923179067e+01 4.7583406548207086e-01 -4.1687599942177400e-04 4.8744590517176851e+00
4.3991742071363561e+01 2.0283434886829152e+01 4.8351365835386112e-01 -4.1689143181017628e-04 4.8744319605286144e+00
4.4690023691543935e+01 2.0283163840743963e+01 4.9119340542992967e-01 -4.1690685656835659e-04 4.8744048680894210e+00
4.5388305311724309e+01 2.0282892784930137e+01 4.9887330672330232e-01 -4.1692227378383948e-04 4.8743777744000294e+00
4.6086586931904684e+01 2.0282621719394314e+01 5.0655336224700487e-01 -4.1693768354414943e-04 4.8743506794603633e+00
4.6784868552085058e+01 2.0282350644143129e+01 5.1423357201406283e-01 -4.1695308593681107e-04 4.8743235832703453e+00
4.7483150172265432e+01 2.0282079559183217e+01 5.2191393603749814e-01 -4.1696848104937566e-04 4.8742964858299009e+00
4.8181431792445807e+01 2.0281808464519820e+01 5.2959445432953201e-01 -4.1698386897471369e-04 4.8742693871389458e+00
4.8879713412626181e+01 2.0281537360155138e+01 5.3727512690062451e-01 -4.1699924981740139e-04 4.8742422871973847e+00
4.9577995032806555e+01 2.0281266246090954e+01 5.4495595376100103e-01 -4.1701462368357370e-04 4.8742151860051175e+00
5.0276276652986930e+01 2.0280995122329067e+01 5.5263693492088717e-01 -4.1702999067936577e-04 4.8741880835620464e+00
5.0974558273167304e+01 2.0280723988871259e+01 5.6031807039050829e-01 -4.1704535091091258e-04 4.8741609798680727e+00
5.1672839893347678e+01 2.0280452845719321e+01 5.6799936018008990e-01 -4.1706070448434913e-04 4.8741338749230989e+00
5.2371121513528045e+01 2.0280181692875043e+01 5.7568080429985746e-01 -4.1707605150581052e-04 4.8741067687270245e+00
5.3069403133708420e+01 2.0279910530340217e+01 5.8336240276003637e-01 -4.1709139208143174e-04 4.8740796612797519e+00
5.3767684753888794e+01 2.0279639358116633e+01 5.9104415557085221e-01 -4.1710672631734789e-04 4.8740525525811833e+00
5.4465966374069168e+01 2.0279368176206077e+01 5.9872606274253026e-01 -4.1712205431969395e-04 4.8740254426312193e+00
5.5164247994249543e+01 2.0279096984610337e+01 6.0640812428529622e-01 -4.1713737619460502e-04 4.8739983314297604e+00
5.5862529614429917e+01 2.0278825783331211e+01 6.1409034020937536e-01 -4.1715269204821605e-04 4.8739712189767097e+00
5.6560811234610291e+01 2.0278554572370481e+01 6.2177271052499328e-01 -4.1716800198666218e-04 4.8739441052719679e+00
5.7259092854790666e+01 2.0278283351729939e+01 6.2945523524237523e-01 -4.1718330611607840e-04 4.8739169903154362e+00
5.7957374474971040e+01 2.0278012121411376e+01 6.3713791437174694e-01 -4.1719860454259971e-04 4.8738898741070162e+00
5.8655656095151414e+01 2.0277740881416577e+01 6.4482074792333366e-01 -4.1721389737236125e-04 4.8738627566466102e+00
5.9353937715331789e+01 2.0277469631747337e+01 6.5250373590736099e-01 -4.1722918471149797e-04 4.8738356379341177e+00
6.0052219335512163e+01 2.0277198372405444e+01 6.6018687833405432e-01 -4.1724446666614490e-04 4.8738085179694419e+00
6.0750500955692537e+01 2.0276927103392687e+01 6.6787017521363912e-01 -4.1725974334243720e-04 4.8737813967524835e+00
6.1448782575872912e+01 2.0276655824710854e+01 6.7555362655634088e-01 -4.1727501484650976e-04 4.8737542742831446e+00
6.2147064196053286e+01 2.0276384536361739e+01 6.8323723237238509e-01 -4.1729028128449771e-04 4.8737271505613249e+00
6.2845345816233660e+01 2.0276113238347126e+01 6.9092099267199703e-01 -4.1730554276253606e-04 4.8737000255869276e+00
6.3543627436414035e+01 2.0275841930668808e+01 6.9860490746540238e-01 -4.1732079938675991e-04 4.8736728993598533e+00
6.4241909056594409e+01 2.0275570613328576e+01 7.0628897676282654e-01 -4.1733605126330418e-04 4.8736457718800041e+00
6.4940190676774776e+01 2.0275299286328217e+01 7.1397320057449487e-01 -4.1735129849830398e-04 4.8736186431472808e+00
6.5638472296955158e+01 2.0275027949669521e+01 7.2165757891063309e-01 -4.1736654119789435e-04 4.8735915131615846e+00
6.6336753917135525e+01 2.0274756603354277e+01 7.2934211178146624e-01 -4.1738177946821033e-04 4.8735643819228178e+00
6.7035035537315906e+01 2.0274485247384277e+01 7.3702679919722025e-01 -4.1739701341538698e-04 4.8735372494308811e+00
6.7733317157496273e+01 2.0274213881761309e+01 7.4471164116812016e-01 -4.1741224314555928e-04 4.8735101156856757e+00
6.8431598777676655e+01 2.0273942506487163e+01 7.5239663770439180e-01 -4.1742746876486232e-04 4.8734829806871041e+00
6.9129880397857022e+01 2.0273671121563627e+01 7.6008178881626032e-01 -4.1744269037943111e-04 4.8734558444350666e+00
6.9828162018037403e+01 2.0273399726992494e+01 7.6776709451395142e-01 -4.1745790809540067e-04 4.8734287069294657e+00
7.0526443638217771e+01 2.0273128322775552e+01 7.7545255480769049e-01 -4.1747312201890612e-04 4.8734015681702019e+00
7.1224725258398152e+01 2.0272856908914587e+01 7.8313816970770289e-01 -4.1748833225608239e-04 4.8733744281571774e+00
7.1923006878578519e+01 2.0272585485411398e+01 7.9082393922421423e-01 -4.1750353891306462e-04 4.8733472868902927e+00
7.2621288498758901e+01 2.0272314052267763e+01 7.9850986336744989e-01 -4.1751874209598782e-04 4.8733201443694503e+00
7.3319570118939268e+01 2.0272042609485478e+01 8.0619594214763524e-01 -4.1753394191098697e-04 4.8732930005945505e+00
7.4017851739119649e+01 2.0271771157066333e+01 8.1388217557499598e-01 -4.1754913846419716e-04 4.8732658555654957e+00
7.4716133359300017e+01 2.0271499695012114e+01 8.2156856365975739e-01 -4.1756433186175345e-04 4.8732387092821865e+00
7.5414414979480384e+01 2.0271228223324616e+01 8.2925510641214484e-01 -4.1757952220979083e-04 4.8732115617445251e+00
7.6112696599660765e+01 2.0270956742005623e+01 8.3694180384238415e-01 -4.1759470961444438e-04 4.8731844129524129e+00
7.6810978219841132e+01 2.0270685251056928e+01 8.4462865596070047e-01 -4.1760989418184911e-04 4.8731572629057505e+00
7.7509259840021514e+01 2.0270413750480323e+01 8.5231566277731940e-01 -4.1762507601814005e-04 4.8731301116044401e+00
7.8207541460201881e+01 2.0270142240277590e+01 8.6000282430246622e-01 -4.1764025522945231e-04 4.8731029590483823e+00
7.8905823080382262e+01 2.0269870720450527e+01 8.6769014054636684e-01 -4.1765543192192088e-04 4.8730758052374803e+00
7.9604104700562630e+01 2.0269599191000914e+01 8.7537761151924609e-01 -4.1767060620168074e-04 4.8730486501716337e+00
8.0302386320743011e+01 2.0269327651930553e+01 8.8306523723132990e-01 -4.1768577817486704e-04 4.8730214938507439e+00
8.1000667940923378e+01 2.0269056103241223e+01 8.9075301769284354e-01 -4.1770094794761473e-04 4.8729943362747132e+00
8.1698949561103760e+01 2.0268784544934718e+01 8.9844095291401260e-01 -4.1771611562605891e-04 4.8729671774434440e+00
8.2397231181284127e+01 2.0268512977012826e+01 9.0612904290506235e-01 -4.1773128131633456e-04 4.8729400173568349e+00
8.3095512801464508e+01 2.0268241399477340e+01 9.1381728767621850e-01 -4.1774644512457677e-04 4.8729128560147901e+00
8.3793794421644876e+01 2.0267969812330044e+01 9.2150568723770621e-01 -4.1776160715692061e-04 4.8728856934172091e+00
8.4492076041825257e+01 2.0267698215572732e+01 9.2919424159975128e-01 -4.1777676751950105e-04 4.8728585295639952e+00
8.5190357662005624e+01 2.0267426609207195e+01 9.3688295077257888e-01 -4.1779192631845313e-04 4.8728313644550481e+00
8.5888639282186006e+01 2.0267154993235216e+01 9.4457181476641461e-01 -4.1780708365991192e-04 4.8728041980902699e+00
8.6586920902366373e+01 2.0266883367658593e+01 9.5226083359148395e-01 -4.1782223965001244e-04 4.8727770304695612e+00
8.7285202522546754e+01 2.0266611732479110e+01 9.5995000725801227e-01 -4.1783739439488974e-04 4.8727498615928253e+00
8.7983484142727121e+01 2.0266340087698559e+01 9.6763933577622518e-01 -4.1785254800067888e-04 4.8727226914599626e+00
8.8681765762907503e+01 2.0266068433318726e+01 9.7532881915634806e-01 -4.1786770057351488e-04 4.8726955200708737e+00
8.9380047383087870e+01 2.0265796769341403e+01 9.8301845740860605e-01 -4.1788285221953274e-04 4.8726683474254608e+00
9.0078329003268237e+01 2.0265525095768382e+01 9.9070825054322520e-01 -4.1789800304486757e-04 4.8726411735236264e+00
9.0776610623448619e+01 2.0265253412601449e+01 9.9839819857043066e-01 -4.1791315315565435e-04 4.8726139983652699e+00
9.1474892243628986e+01 2.0264981719842396e+01 1.0060883015004478e+00 -4.1792830265802817e-04 4.8725868219502937e+00
9.2173173863809367e+01 2.0264710017493012e+01 1.0137785593435025e+00 -4.1794345165812403e-04 4.8725596442786001e+00
9.2871455483989735e+01 2.0264438305555085e+01 1.0214689721098198e+00 -4.1795860026207704e-04 4.8725324653500888e+00
9.3569737104170116e+01 2.0264166584030409e+01 1.0291595398096252e+00 -4.1797374857602211e-04 4.8725052851646620e+00
9.4268018724350483e+01 2.0263894852920767e+01 1.0368502624531444e+00 -4.1798889670609436e-04 4.8724781037222220e+00
9.4966300344530865e+01 2.0263623112227954e+01 1.0445411400506026e+00 -4.1800404475842887e-04 4.8724509210226685e+00
9.5664581964711232e+01 2.0263351361953756e+01 1.0522321726122255e+00 -4.1801919283916060e-04 4.8724237370659038e+00
9.6362863584891613e+01 2.0263079602099964e+01 1.0599233601482383e+00 -4.1803434105442463e-04 4.8723965518518302e+00
9.7061145205071981e+01 2.0262807832668372e+01 1.0676147026688665e+00 -4.1804948951035595e-04 4.8723693653803481e+00
9.7759426825252362e+01 2.0262536053660760e+01 1.0753062001843359e+00 -4.1806463831308967e-04 4.8723421776513591e+00
9.8457708445432729e+01 2.0262264265078926e+01 1.0829978527048714e+00 -4.1807978756876077e-04 4.8723149886647645e+00
9.9155990065613111e+01 2.0261992466924660e+01 1.0906896602406992e+00 -4.1809493738350435e-04 4.8722877984204658e+00
9.9854271685793478e+01 2.0261720659199742e+01 1.0983816228020440e+00 -4.1811008786345541e-04 4.8722606069183643e+00
1.0055255330597386e+02 2.0261448841905974e+01 1.1060737403991321e+00 -4.1812523911474898e-04 4.8722334141583623e+00
1.0125083492615423e+02 2.0261177015045135e+01 1.1137660130421880e+00 -4.1814039124352017e-04 4.8722062201403595e+00
1.0194911654633461e+02 2.0260905178619023e+01 1.1214584407414379e+00 -4.1815554435590391e-04 4.8721790248642591e+00
1.0264739816651498e+02 2.0260633332629421e+01 1.1291510235071067e+00 -4.1817069855803530e-04 4.8721518283299625e+00
1.0334567978669536e+02 2.0260361477078121e+01 1.1368437613494207e+00 -4.1818585395604938e-04 4.8721246305373693e+00
1.0404396140687572e+02 2.0260089611966915e+01 1.1445366542786042e+00 -4.1820101065608115e-04 4.8720974314863827e+00
1.0474224302705609e+02 2.0259817737297592e+01 1.1522297023048835e+00 -4.1821616876426575e-04 4.8720702311769033e+00
1.0544052464723647e+02 2.0259545853071938e+01 1.1599229054384841e+00 -4.1823132838673808e-04 4.8720430296088324e+00
1.0613880626741684e+02 2.0259273959291743e+01 1.1676162636896308e+00 -4.1824648962963327e-04 4.8720158267820723e+00
1.0683708788759722e+02 2.0259002055958803e+01 1.1753097770685499e+00 -4.1826165259908638e-04 4.8719886226965237e+00
1.0753536950777759e+02 2.0258730143074899e+01 1.1830034455854661e+00 -4.1827681740123234e-04 4.8719614173520887e+00
1.0823365112795797e+02 2.0258458220641828e+01 1.1906972692506055e+00 -4.1829198414220631e-04 4.8719342107486678e+00
1.0893193274813834e+02 2.0258186288661374e+01 1.1983912480741929e+00 -4.1830715292814327e-04 4.8719070028861626e+00
1.0963021436831872e+02 2.0257914347135330e+01 1.2060853820664543e+00 -4.1832232386517827e-04 4.8718797937644744e+00
1.1032849598849909e+02 2.0257642396065485e+01 1.2137796712376150e+00 -4.1833749705944630e-04 4.8718525833835065e+00
1.1102677760867947e+02 2.0257370435453627e+01 1.2214741155979005e+00 -4.1835267261708246e-04 4.8718253717431574e+00
1.1172505922885983e+02 2.0257098465301549e+01 1.2291687151575359e+00 -4.1836785064422178e-04 4.8717981588433306e+00
1.1242334084904022e+02 2.0256826485610009e+01 1.2368634699268040e+00 -4.1838303124693997e-04 4.8717709446839166e+00
1.1312162246922058e+02 2.0256554496375283e+01 1.2445583799162327e+00 -4.1839821453105411e-04 4.8717437292647627e+00
1.1381990408940096e+02 2.0256282497592430e+01 1.2522534451364180e+00 -4.1841340060231084e-04 4.8717165125857047e+00
1.1451818570958133e+02 2.0256010489256504e+01 1.2599486655979557e+00 -4.1842858956645695e-04 4.8716892946465764e+00
1.1521646732976171e+02 2.0255738471362562e+01 1.2676440413114414e+00 -4.1844378152923906e-04 4.8716620754472144e+00
1.1591474894994208e+02 2.0255466443905664e+01 1.2753395722874710e+00 -4.1845897659640398e-04 4.8716348549874535e+00
1.1661303057012246e+02 2.0255194406880861e+01 1.2830352585366400e+00 -4.1847417487369826e-04 4.8716076332671276e+00
1.1731131219030283e+02 2.0254922360283214e+01 1.2907311000695443e+00 -4.1848937646686872e-04 4.8715804102860742e+00
1.1800959381048321e+02 2.0254650304107773e+01 1.2984270968967795e+00 -4.1850458148166196e-04 4.8715531860441263e+00
1.1870787543066358e+02 2.0254378238349602e+01 1.3061232490289416e+00 -4.1851979002382474e-04 4.8715259605411205e+00
1.1940615705084394e+02 2.0254106163003751e+01 1.3138195564766260e+00 -4.1853500219910379e-04 4.8714987337768907e+00
1.2010443867102433e+02 2.0253834078065282e+01 1.3215160192504287e+00 -4.1855021811324568e-04 4.8714715057512734e+00
1.2080272029120469e+02 2.0253561983529245e+01 1.3292126373609452e+00 -4.1856543787199721e-04 4.8714442764641026e+00
1.2150100191138507e+02 2.0253289879390703e+01 1.3369094108187716e+00 -4.1858066158110511e-04 4.8714170459152148e+00
1.2219928353156544e+02 2.0253017765644710e+01 1.3446063396345032e+00 -4.1859588934631595e-04 4.8713898141044440e+00
1.2289756515174582e+02 2.0252745642286317e+01 1.3523034238187361e+00 -4.1861112127337648e-04 4.8713625810316259e+00
1.2359584677192619e+02 2.0252473509310587e+01 1.3600006633820656e+00 -4.1862635746803349e-04 4.8713353466965961e+00
1.2429412839210657e+02 2.0252201366712576e+01 1.3676980583350880e+00 -4.1864159803603354e-04 4.8713081110991885e+00
1.2499241001228694e+02 2.0251929214487337e+01 1.3753956086883985e+00 -4.1865684308312339e-04 4.8712808742392397e+00
1.2569069163246732e+02 2.0251657052629927e+01 1.3830933144525932e+00 -4.1867209271504970e-04 4.8712536361165837e+00
1.2638897325264769e+02 2.0251384881135404e+01 1.3907911756382676e+00 -4.1868734703755928e-04 4.8712263967310561e+00
1.2708725487282807e+02 2.0251112699998824e+01 1.3984891922560179e+00 -4.1870260615639869e-04 4.8711991560824925e+00
1.2778553649300844e+02 2.0250840509215244e+01 1.4061873643164391e+00 -4.1871787017731468e-04 4.8711719141707279e+00
1.2848381811318882e+02 2.0250568308779719e+01 1.4138856918301275e+00 -4.1873313920605398e-04 4.8711446709955970e+00
1.2918209973336920e+02 2.0250296098687304e+01 1.4215841748076785e+00 -4.1874841334836322e-04 4.8711174265569355e+00
1.2988038135354955e+02 2.0250023878933060e+01 1.4292828132596878e+00 -4.1876369270998914e-04 4.8710901808545781e+00
1.3057866297372993e+02 2.0249751649512039e+01 1.4369816071967516e+00 -4.1877897739667842e-04 4.8710629338883606e+00
1.3127694459391032e+02 2.0249479410419298e+01 1.4446805566294654e+00 -4.1879426751417780e-04 4.8710356856581178e+00
1.3197522621409070e+02 2.0249207161649892e+01 1.4523796615684248e+00 -4.1880956316823397e-04 4.8710084361636845e+00
1.3267350783427105e+02 2.0248934903198883e+01 1.4600789220242254e+00 -4.1882486446459354e-04 4.8709811854048972e+00
1.3337178945445143e+02 2.0248662635061322e+01 1.4677783380074634e+00 -4.1884017150900326e-04 4.8709539333815890e+00
1.3407007107463181e+02 2.0248390357232267e+01 1.4754779095287343e+00 -4.1885548440720986e-04 4.8709266800935973e+00
1.3476835269481217e+02 2.0248118069706777e+01 1.4831776365986333e+00 -4.1887080326496003e-04 4.8708994255407552e+00
1.3546663431499255e+02 2.0247845772479906e+01 1.4908775192277572e+00 -4.1888612818800040e-04 4.8708721697228992e+00
1.3616491593517293e+02 2.0247573465546708e+01 1.4985775574267013e+00 -4.1890145928207776e-04 4.8708449126398641e+00
1.3686319755535331e+02 2.0247301148902242e+01 1.5062777512060610e+00 -4.1891679665293874e-04 4.8708176542914856e+00
1.3756147917553366e+02 2.0247028822541562e+01 1.5139781005764319e+00 -4.1893214040633007e-04 4.8707903946775977e+00
1.3825976079571404e+02 2.0246756486459731e+01 1.5216786055484104e+00 -4.1894749064799844e-04 4.8707631337980368e+00
1.3895804241589443e+02 2.0246484140651798e+01 1.5293792661325920e+00 -4.1896284748369053e-04 4.8707358716526379e+00
1.3965632403607481e+02 2.0246211785112823e+01 1.5370800823395725e+00 -4.1897821101915302e-04 4.8707086082412347e+00
1.4035460565625516e+02 2.0245939419837860e+01 1.5447810541799469e+00 -4.1899358136013266e-04 4.8706813435636649e+00
1.4105288727643554e+02 2.0245667044821968e+01 1.5524821816643120e+00 -4.1900895861237612e-04 4.8706540776197613e+00
1.4175116889661592e+02 2.0245394660060203e+01 1.5601834648032629e+00 -4.1902434288163009e-04 4.8706268104093606e+00
1.4244945051679630e+02 2.0245122265547618e+01 1.5678849036073956e+00 -4.1903973427364130e-04 4.8705995419322967e+00
1.4314773213697666e+02 2.0244849861279274e+01 1.5755864980873056e+00 -4.1905513289415645e-04 4.8705722721884062e+00
1.4384601375715704e+02 2.0244577447250222e+01 1.5832882482535888e+00 -4.1907053884892215e-04 4.8705450011775229e+00
1.4454429537733742e+02 2.0244305023455524e+01 1.5909901541168410e+00 -4.1908595224368519e-04 4.8705177288994834e+00
1.4524257699751780e+02 2.0244032589890235e+01 1.5986922156876577e+00 -4.1910137318419222e-04 4.8704904553541217e+00
1.4594085861769815e+02 2.0243760146549409e+01 1.6063944329766346e+00 -4.1911680177618990e-04 4.8704631805412735e+00
1.4663914023787854e+02 2.0243487693428101e+01 1.6140968059943679e+00 -4.1913223812542504e-04 4.8704359044607743e+00
1.4733742185805892e+02 2.0243215230521372e+01 1.6217993347514530e+00 -4.1914768233764426e-04 4.8704086271124583e+00
1.4803570347823930e+02 2.0242942757824277e+01 1.6295020192584855e+00 -4.1916313451859430e-04 4.8703813484961609e+00
1.4873398509841965e+02 2.0242670275331871e+01 1.6372048595260611e+00 -4.1917859477402179e-04 4.8703540686117188e+00
1.4943226671860003e+02 2.0242397783039213e+01 1.6449078555647763e+00 -4.1919406320967346e-04 4.8703267874589651e+00
1.5013054833878041e+02 2.0242125280941355e+01 1.6526110073852260e+00 -4.1920953993129605e-04 4.8702995050377362e+00
1.5082882995896077e+02 2.0241852769033358e+01 1.6603143149980060e+00 -4.1922502504463619e-04 4.8702722213478662e+00
1.5152711157914115e+02 2.0241580247310274e+01 1.6680177784137125e+00 -4.1924051865544057e-04 4.8702449363891915e+00
1.5222539319932153e+02 2.0241307715767160e+01 1.6757213976429408e+00 -4.1925602086945597e-04 4.8702176501615471e+00
1.5292367481950191e+02 2.0241035174399077e+01 1.6834251726962868e+00 -4.1927153179242903e-04 4.8701903626647676e+00
1.5362195643968226e+02 2.0240762623201075e+01 1.6911291035843461e+00 -4.1928705153010647e-04 4.8701630738986887e+00
1.5432023805986265e+02 2.0240490062168217e+01 1.6988331903177150e+00 -4.1930258018823494e-04 4.8701357838631454e+00
1.5501851968004303e+02 2.0240217491295553e+01 1.7065374329069887e+00 -4.1931811787256117e-04 4.8701084925579723e+00
1.5571680130022341e+02 2.0239944910578146e+01 1.7142418313627630e+00 -4.1933366468883189e-04 4.8700811999830051e+00
1.5641508292040376e+02 2.0239672320011046e+01 1.7219463856956332e+00 -4.1934922074279374e-04 4.8700539061380796e+00
1.5711336454058414e+02 2.0239399719589311e+01 1.7296510959161959e+00 -4.1936478614019345e-04 4.8700266110230297e+00
1.5781164616076452e+02 2.0239127109308001e+01 1.7373559620350467e+00 -4.1938036098677770e-04 4.8699993146376910e+00
1.5850992778094491e+02 2.0238854489162165e+01 1.7450609840627807e+00 -4.1939594538829318e-04 4.8699720169818992e+00
1.5920820940112526e+02 2.0238581859146869e+01 1.7527661620099941e+00 -4.1941153945048663e-04 4.8699447180554891e+00
