21.5,(-3.193889116763823e-23+3.0852595668361216e-23j)
21.625,(-4.778009535049496e-23+1.0975408125084091e-23j)
21.75,(2.981922646336618e-23-3.7396554075842846e-23j)
21.875,(1.9652919586492423e-23+2.9421189594486336e-23j)
22.0,(-2.9116398865973273e-23-2.5189188317565323e-23j)
22.125,(3.093097848290807e-23-1.3068870975796086e-23j)
22.25,(3.819529088314695e-23+3.056341032226586e-23j)
22.375,(-2.5614307457697444e-23+4.288631839800092e-24j)
22.5,(-3.711203856550018e-23+1.1376821844578855e-23j)
22.625,(2.1629443164011087e-23+2.2663374270933e-23j)
22.75,(-1.2091763216130607e-23+1.6951515979399582e-23j)
22.875,(-3.143883370593068e-23+5.399130140785507e-24j)
23.0,(2.4100829129922632e-23-2.972431884475771e-23j)
23.125,(-2.0579195649205134e-23+6.4045590595195645e-24j)
23.25,(-9.719896347732482e-24-3.336369950937093e-23j)
23.375,(3.063332153890011e-23+3.157115173907671e-23j)
23.5,(2.3454648170088036e-23+9.207577398938715e-24j)
23.625,(-1.759290888972831e-23+8.156081865373883e-24j)
23.75,(-5.595967702997187e-24-1.7790970316204905e-23j)
23.875,(8.663786317686709e-24+2.1441678031506696e-23j)
24.0,(-9.004975044700689e-24-1.949227033257061e-23j)
24.125,(-1.3349535279268408e-24-2.930555043973342e-23j)
24.25,(1.9250653180774472e-23+7.8918691994274e-24j)
24.375,(1.6723442240376114e-23+3.696412818114859e-23j)
24.5,(-4.729310582104501e-23-1.7246565040539852e-23j)
24.625,(2.6215700999957725e-23-3.601841639756203e-24j)
24.75,(-7.543872128993478e-24-1.9817602716615246e-23j)
24.875,(-3.8576462116346335e-23-7.682318207285342e-24j)
25.0,(9.561115440246219e-24-2.7256194192601995e-23j)
25.125,(1.3304411080137362e-23+1.7718181431962564e-23j)
25.25,(-2.0600302299900675e-23+2.2267885012932578e-23j)
25.375,(-2.0938981445927907e-24-2.316912153855926e-23j)
25.5,(4.64184660661495e-23-1.486852277379258e-23j)
25.625,(1.1933899956625294e-23+3.918698336814912e-23j)
25.75,(-1.297676200026551e-23-1.3524045812406206e-23j)
25.875,(7.602818301693421e-24+1.8536529069355673e-23j)
26.0,(1.423670431734913e-23+8.307062976652158e-24j)
26.125,(-3.788507522770491e-23+1.0767400027680051e-23j)
26.25,(1.6250970897474064e-23-2.1520537815813097e-23j)
26.375,(5.139282197407256e-23+2.0308714099373325e-23j)
26.5,(-4.544015585094872e-24+6.599000831759017e-26j)
26.625,(-3.2182266652895004e-25-2.741895420247567e-23j)
26.75,(3.6082594798974104e-23-1.7489583399072366e-23j)
26.875,(-1.1798548373488884e-23+3.81795652201792e-23j)
27.0,(-2.8033051319512733e-23-8.781020887783189e-24j)
27.125,(-2.993474345403515e-25-3.7707995001336546e-23j)
27.25,(-1.130044426290368e-23+2.5246278153732604e-23j)
27.375,(-6.520068842596401e-24+8.350452850214362e-24j)
27.5,(-2.041013566922303e-23-7.236575071276804e-24j)
27.625,(9.897970214913586e-24-1.1876311006942703e-23j)
27.75,(-1.8276285365807753e-23+1.1739059099070611e-23j)
27.875,(-4.749462577332375e-23-5.753148300683057e-24j)
28.0,(-1.5185452144574168e-23-3.50072442783143e-24j)
28.125,(1.867974037466354e-23+3.6574979937144154e-24j)
28.25,(-5.0306173848852413e-23+3.561213247639312e-23j)
28.375,(-2.6255707295306276e-23-3.464878398636502e-23j)
28.5,(3.136335818142928e-23+6.908947815657643e-24j)
28.625,(5.3123018433728304e-24+4.9108014851595067e-23j)
28.75,(-3.055610400337233e-23+1.3263601273605202e-23j)
28.875,(9.530280273496373e-24-5.42510939221893e-23j)
29.0,(2.2333507694390498e-23+1.5751684224968334e-23j)
29.125,(-4.6732279935083224e-23+3.448424475117721e-24j)
29.25,(-1.1217215453000846e-23-2.979257514826773e-23j)
29.375,(3.069272667838482e-23+8.681141353839514e-26j)
29.5,(1.4548940906218375e-23+4.0424080992212805e-23j)
29.625,(-5.821191449032688e-24-1.7007587786306823e-23j)
29.75,(1.8030215048851742e-23-1.3560884968864018e-23j)
29.875,(1.557214192238694e-23-1.872715902679317e-23j)
30.0,(-7.984862971951522e-24+9.79592416786937e-24j)
30.125,(-4.622022359624123e-23-2.853409636241042e-24j)
30.25,(7.621871004205492e-24-3.7498263644447496e-24j)
30.375,(2.1603806028193938e-23+1.7378113712777992e-23j)
30.5,(-1.6406918439031542e-23-4.60701537025835e-25j)
30.625,(-1.3629649918262647e-23-1.5617501350629193e-24j)
30.75,(-1.9297544232449204e-23-2.762408981738824e-23j)
30.875,(1.4630765357340758e-23+2.2896376107706088e-23j)
31.0,(-4.13397035052726e-23+1.2579246311919745e-23j)
31.125,(-1.731885214346877e-24-1.725371952410473e-23j)
31.25,(1.6594353413843222e-23+4.851791921580694e-24j)
31.375,(-1.246283511119706e-23+1.2147921834014421e-23j)
31.5,(-3.859626594487213e-25-1.7600014859815082e-23j)
31.625,(1.4845904326053648e-24+8.71126213253952e-25j)
31.75,(1.536880394244892e-23+3.383841444332617e-25j)
31.875,(-3.529498374107321e-23+1.8358311231960592e-25j)
32.0,(-4.921158464616114e-24-7.238886131620411e-24j)
32.125,(1.7819080643234293e-23-1.1784908537414663e-23j)
32.25,(-2.8821378656926014e-24+2.899940643864908e-23j)
32.375,(-6.843184459986083e-24-1.8979599395254954e-23j)
32.5,(1.0184175433693814e-23-1.1300097662734608e-23j)
32.625,(2.7350876968224246e-23+1.2892046711265994e-23j)
32.75,(-3.446264688613031e-23+1.8309452509947074e-23j)
32.875,(-2.0620659482209218e-23-3.9687315991871275e-24j)
33.0,(1.5533134537780803e-23-1.2709402142367105e-23j)
33.125,(1.65510155976919e-23+1.5693929252168615e-23j)
33.25,(-2.6007771980910096e-23+7.74452390180915e-24j)
33.375,(8.873070455466845e-25-5.95546542231479e-24j)
33.5,(9.590722078542598e-24+6.4867026079509725e-24j)
33.625,(2.5190715837665644e-24+1.4496929342062527e-23j)
33.75,(-2.908897250418469e-23+8.359758872170474e-24j)
33.875,(-1.4716600710986714e-24-5.208773164065889e-24j)
34.0,(3.8538931361229867e-23+1.1207075379850401e-23j)
34.125,(-5.825152258418362e-24+3.979040411948013e-24j)
34.25,(-2.932538841247004e-23-2.1427705618891817e-23j)
34.375,(2.459159242205511e-24-6.771110846745354e-24j)
34.5,(2.784353691171112e-23+1.3010141088160844e-23j)
34.625,(2.2410478453426495e-24+1.1194078594421045e-24j)
34.75,(-1.9362453137925664e-23-5.081025567995475e-24j)
34.875,(1.273813268822506e-24+4.43183479388884e-24j)
35.0,(2.1692450350570767e-23+3.349075184090764e-24j)
35.125,(-2.2239219908793796e-23+7.596623957637806e-24j)
35.25,(-1.165471070936404e-24-2.775113142851947e-23j)
35.375,(1.3532195404180858e-23-6.2562840554187096e-24j)
35.5,(1.5505882030894645e-23+1.2223765396727018e-23j)
35.625,(-9.887075957479724e-24+4.1175884379707945e-24j)
35.75,(7.57950264874534e-24-2.521307324264906e-23j)
35.875,(2.0896589543811594e-23+2.3449422861508065e-24j)
36.0,(1.1569906144494612e-23+1.4146183246960487e-23j)
36.125,(-2.5790548841434468e-23-3.0935214106620563e-25j)
36.25,(1.1073115496466627e-23-1.558418578131211e-23j)
36.375,(5.826745794617392e-24-2.598411878518188e-24j)
36.5,(-2.1780585608607303e-23+5.820878532354056e-24j)
36.625,(-8.718023022532907e-24-2.39941514241779e-23j)
36.75,(1.3500228852532887e-23-2.1670295489876012e-23j)
36.875,(5.6081125031489164e-24+1.2051641091483579e-23j)
37.0,(-2.1573386672087117e-23-1.7250283411464563e-24j)
37.125,(-8.852082200812362e-24-1.9117121045128912e-23j)
37.25,(1.1547658903320874e-23+8.375361499805901e-24j)
37.375,(-3.595084627967941e-24+1.4806209892616113e-23j)
37.5,(-1.7174588592609606e-23-2.9910371960141487e-24j)
37.625,(1.711137005903421e-24+2.5027063230743537e-24j)
37.75,(1.6067726212686845e-23+6.1608772227103885e-24j)
37.875,(-2.4471099596863005e-24+8.01514864619184e-24j)
38.0,(2.2456842760280046e-24-1.9541415908962666e-23j)
38.125,(-2.0164438066766464e-24-1.8521103883214663e-24j)
38.25,(2.093945924424437e-24-1.534191271905028e-23j)
38.375,(-1.8254153378637082e-23+1.740629734663795e-23j)
38.5,(-1.836881571432117e-23-1.2535311446625211e-23j)
38.625,(1.7467913019622636e-23-3.9740830709732114e-24j)
38.75,(1.1855808180250568e-23+8.470585216968182e-24j)
38.875,(-1.5662139751481022e-23-4.261632363946712e-24j)
39.0,(-1.1285449628224271e-24-9.627748642735041e-24j)
39.125,(1.2389687631645723e-23-9.352964615305482e-24j)
39.25,(-7.385472184466256e-24+1.4493379775592612e-23j)
39.375,(-2.095991547901711e-23-3.703327473248905e-24j)
39.5,(-7.898589670752884e-24-2.8816083421085183e-23j)
39.625,(1.4104503852780523e-23+2.006589431644596e-24j)
39.75,(-5.1575528558821755e-24+1.1571232693233227e-23j)
39.875,(-1.469664857206845e-23+2.7215975656519316e-24j)
40.0,(-3.2885669140715438e-24-7.191125726514931e-24j)
40.125,(1.1964835615968071e-23-3.833418142878754e-24j)
40.25,(-4.827514334295537e-24+3.503529936868639e-24j)
40.375,(-1.1990964653468815e-23+2.4581524302201334e-23j)
40.5,(4.364312870831902e-24-1.2121038188309366e-23j)
40.625,(9.923882271381116e-24+1.8546230355435874e-23j)
40.75,(-1.2275783327307925e-23+6.960170557262586e-24j)
40.875,(-7.522469052777683e-26-6.586577680576408e-24j)
41.0,(1.9380715317361008e-23-1.1484313942546734e-23j)
41.125,(2.2955095775439323e-23+9.78914360926677e-24j)
41.25,(-7.078861429223228e-24+2.188978731932616e-25j)
41.375,(-4.025475364723262e-24-9.793679754350875e-24j)
41.5,(1.1232908580430292e-23-9.533402524731014e-24j)
41.625,(2.9287280288957045e-25+6.852306696808453e-24j)
41.75,(-3.443244610547774e-24-4.77921521042362e-24j)
41.875,(-1.3002065913008073e-23-1.0298077859153417e-23j)
42.0,(1.7704631446002133e-23-1.794912741139237e-23j)
42.125,(-2.1068750403655217e-25+1.8506556897144408e-23j)
42.25,(2.3895660539599978e-25+1.5154798972136236e-24j)
42.375,(4.674453119450358e-24-1.1929472167025223e-23j)
42.5,(5.906818497234247e-24-4.7419086852861585e-24j)
42.625,(4.0052790291416746e-24+1.8158546600621226e-23j)
42.75,(-1.3263518142393758e-23-1.6274820759801284e-23j)
42.875,(-1.4111158261351274e-24-8.711538400490019e-25j)
43.0,(1.355361903850848e-23+1.0474933655976266e-23j)
43.125,(5.8496428896296844e-24+1.497942875935313e-24j)
43.25,(-9.033783659735538e-24-1.2967918488263494e-24j)
43.375,(-5.6897151613638935e-25-7.205220246239425e-24j)
43.5,(1.333041114867884e-23+1.60102534089847e-23j)
43.625,(-6.690660823423643e-24+1.6179526105716748e-23j)
43.75,(-1.4163748039116695e-24-7.875101375560004e-24j)
43.875,(2.700738491798989e-24-6.139029224697995e-24j)
44.0,(1.81415889022649e-23+1.9812304013990266e-24j)
44.125,(-1.4715931309566964e-23+7.088564552815782e-24j)
44.25,(-6.133684953226585e-24+4.402371255732942e-24j)
44.375,(2.8347090358730026e-23-1.5065994452590988e-24j)
44.5,(1.6324478558505915e-24+2.0910311983722934e-23j)
44.625,(-2.9266041008631053e-23+5.34393917866375e-24j)
44.75,(-9.649613615549428e-24-5.4224515887064106e-24j)
44.875,(-2.140725761851942e-24-1.0689294373680197e-23j)
45.0,(4.595726648846828e-24+1.5735612888674257e-23j)
45.125,(-6.263977429581458e-24-5.5253334138226816e-24j)
45.25,(-1.8601367483188242e-23-3.9598467172287436e-25j)
45.375,(1.6020404949759583e-23-1.6734490390555922e-23j)
45.5,(2.956126657364844e-25+1.1315540489442677e-23j)
45.625,(-3.596895406306513e-24-1.7686252884848978e-24j)
45.75,(-6.284413954337529e-24-2.4085795122236622e-23j)
45.875,(1.9832629113844553e-23-1.8101881802597316e-23j)
46.0,(1.5686914039299907e-24+1.8620409040000507e-23j)
46.125,(-1.6235955280938355e-23+2.888298500740256e-24j)
46.25,(1.105543334109172e-24-7.202507462509223e-24j)
46.375,(2.9264562663528144e-24+2.7909354246458263e-24j)
46.5,(8.208095922483439e-24+1.414541156264588e-23j)
46.625,(-1.4587752567961713e-23-3.4397077257379056e-24j)
46.75,(-2.963743473033336e-24-9.472006011750303e-24j)
46.875,(1.346075386949581e-23-1.7290568403421375e-24j)
47.0,(-1.4038440808124812e-23+1.0227541985169884e-23j)
47.125,(-1.0763564382174509e-23+1.4719418328625138e-23j)
47.25,(-3.0965584676588492e-24-1.1009570733081465e-23j)
47.375,(3.258007562422611e-24+3.7112936063591875e-24j)
47.5,(-1.1102182492268142e-23+1.5409390842469557e-23j)
47.625,(-1.7289296672229897e-23-9.98173795490252e-25j)
47.75,(-3.1653590779168265e-24-3.6326395577232255e-24j)
47.875,(1.1240245091654044e-23+4.412887157587046e-24j)
48.0,(-1.2339687032915203e-24+4.680091685691979e-24j)
48.125,(-7.150275151612075e-24-1.1608199319522825e-23j)
48.25,(-2.2819770084933217e-24-6.807792198157796e-24j)
48.375,(1.5591188109719703e-23+2.5820233116402594e-23j)
48.5,(-3.204174089042933e-24+1.0267046217213804e-23j)
48.625,(-5.213599946096715e-25-7.224304873488601e-24j)
48.75,(9.638901603508863e-24-4.3993249122338894e-24j)
48.875,(1.8604913244105725e-23+1.5287848182809992e-23j)
49.0,(5.8258618051653896e-24+4.420239891742417e-24j)
49.125,(4.114176374695974e-24+7.507857350086372e-24j)
49.25,(7.932335538627742e-24-1.12293689583093e-23j)
49.375,(8.354385205801695e-25+7.3405350130071e-24j)
49.5,(8.283737354086021e-24+2.3369660046077347e-24j)
49.625,(-1.0368093803832678e-25-1.5979917932656537e-23j)
49.75,(-1.8599848824117715e-24-5.346898515663286e-24j)
49.875,(3.710605655877663e-24+1.1820043498669183e-23j)
50.0,(-1.2916655279546172e-23+9.287791027836193e-24j)
50.125,(-1.0007903257158327e-24-1.1820839105940859e-23j)
50.25,(1.1382469348708739e-23+4.305373885026378e-24j)
50.375,(1.327766045526961e-23-5.193164181254386e-24j)
50.5,(-1.8664117097971018e-24-8.914979255430793e-24j)
50.625,(-2.0251912209652134e-25-8.233841557623362e-24j)
50.75,(7.841156441420908e-24+4.908433030821411e-24j)
50.875,(-4.967234000077097e-24+8.74388467516619e-24j)
51.0,(-2.6525753883876106e-24-3.8044524556694165e-24j)
51.125,(-7.598995421589563e-24-1.2235915510194589e-23j)
51.25,(9.043790127296963e-24+6.015436201940881e-24j)
51.375,(-1.327083120643104e-23+2.3339955503596914e-23j)
51.5,(-4.757779334833494e-24-1.4593794322869405e-24j)
51.625,(3.557162940822678e-24-2.836082770441794e-24j)
51.75,(1.05353281708947e-23-6.620382489005746e-24j)
51.875,(-8.98633556679638e-24+1.2146144693658004e-23j)
52.0,(-2.0649338220281724e-23-6.881607799171545e-24j)
52.125,(-8.616875526175432e-24-6.3222735776830075e-24j)
52.25,(1.4504685003681268e-23+1.3031778680870649e-23j)
52.375,(-1.3730849602675839e-24+1.6734039728199116e-23j)
52.5,(-1.0855794340730545e-23-3.744199213078881e-24j)
52.625,(2.105526470526687e-23-1.0043200727438711e-23j)
52.75,(8.713727270264329e-24+9.224096177254116e-24j)
52.875,(9.737503756783707e-25-7.155284908777978e-24j)
53.0,(-1.566921368474305e-23-1.7067580915660885e-23j)
53.125,(-8.472885873186401e-24-5.0635687954687336e-24j)
53.25,(5.9627362100455475e-24-4.859183179014201e-24j)
53.375,(-9.01185535564349e-25+8.439895191887298e-24j)
53.5,(-3.5341042112605506e-24-6.5251211160886816e-24j)
53.625,(6.415494002817292e-24-1.1835031138340808e-23j)
53.75,(1.163948186602235e-23+1.7768054093914186e-23j)
53.875,(-1.1444567951095101e-23+8.292423721026847e-24j)
54.0,(-1.4429469571674676e-23+9.47178436686982e-25j)
54.125,(7.243554384437409e-24-1.248163836943341e-23j)
54.25,(3.880844078832626e-26+1.2906812997229767e-23j)
54.375,(-5.901319549097133e-24+7.779610901804642e-24j)
54.5,(-7.323711080830504e-24-5.7889957435337684e-24j)
54.625,(2.205117485120585e-24-4.497464292645523e-24j)
54.75,(-2.6472120319656555e-24+1.886911372768608e-23j)
54.875,(-4.554003503853475e-24+1.451581570246499e-23j)
55.0,(-1.073660054864519e-23+6.104262369807315e-25j)
55.125,(1.2544215901131119e-24-1.8647956169470136e-24j)
55.25,(8.893792504274728e-24+1.104615251890756e-23j)
55.375,(-1.403424422867475e-23+9.431412117642707e-24j)
55.5,(-1.1028025232245877e-23-8.980145805663652e-24j)
55.625,(4.124127457672145e-24-1.786399473245717e-24j)
55.75,(8.51873300824281e-25+8.71139620285488e-24j)
55.875,(-1.274111850429409e-23-2.3938817912345014e-24j)
56.0,(8.975690125133583e-26-7.712470244849357e-24j)
56.125,(-4.4329481569273914e-24-5.0982986518444234e-24j)
56.25,(-1.7210380956760607e-23+6.058343930664194e-24j)
56.375,(-4.60039667013114e-24+8.438565003536807e-24j)
56.5,(1.4887745184178444e-25-2.3115233054737532e-23j)
56.625,(1.5726757274254553e-23-8.230224525569986e-24j)
56.75,(-3.791462011523611e-24+6.036353933816911e-24j)
56.875,(6.503118164336097e-24+3.2201868680906553e-25j)
57.0,(6.623485961551645e-25+9.097197810574303e-24j)
57.125,(1.387726007134256e-23+1.2102763952777188e-23j)
57.25,(-3.352137157676894e-25-2.048568543052754e-24j)
57.375,(-7.957768960429047e-24+2.1213632860863864e-24j)
57.5,(-2.3536460486774587e-24-6.462140913722251e-24j)
57.625,(4.394823370920637e-24-3.2217356833756526e-24j)
57.75,(-2.8960150458954384e-24+1.5438364719289063e-23j)
57.875,(-3.3131431877276e-24-2.384814807832127e-24j)
58.0,(1.2175313280198791e-24-6.852952184662598e-24j)
58.125,(7.901723183010686e-24+2.9507935611709158e-24j)
58.25,(2.9300383886571592e-24-1.8451403550970763e-24j)
58.375,(-2.2502774158604157e-23+4.75982416740552e-24j)
58.5,(4.955846927025077e-24-1.6531321374949818e-23j)
58.625,(1.8351647355953444e-23+1.193318042608399e-23j)
58.75,(-6.641600248198015e-24+4.756275935696365e-24j)
58.875,(-9.27270448340044e-24+6.220271331892875e-24j)
59.0,(-1.6232203421601645e-24-7.454457371227977e-24j)
59.125,(8.499340371272971e-24-1.7800042599103728e-25j)
59.25,(-1.9528930141642168e-24+3.481615931546718e-24j)
59.375,(-1.0849227819123055e-23-1.0377853875096414e-23j)
59.5,(-1.898248626168773e-24-5.406326830224259e-24j)
59.625,(-6.0808940982800156e-24+9.386975701642225e-24j)
59.75,(-5.217496501996074e-24-2.7744356211395914e-24j)
59.875,(-5.3945831663861326e-24-9.30525709879913e-24j)
60.0,(6.804317262993503e-24-1.2697651173778415e-23j)
60.125,(2.691873514414358e-23+2.2886489211544004e-24j)
60.25,(4.76362969777301e-24-3.667821237281092e-25j)
60.375,(-3.0589124686814445e-24-3.7059200547286894e-24j)
60.5,(1.6077198463287213e-24-7.048783407230333e-24j)
60.625,(-4.063288776713423e-24-5.703287044111077e-25j)
60.75,(-4.358635750238062e-24+9.446303323509101e-24j)
60.875,(-4.998256798161532e-25+3.917137715877382e-24j)
61.0,(4.436187832213498e-24-2.2652039951818e-24j)
61.125,(1.1708819965149432e-23+1.2445917131583895e-23j)
61.25,(-1.3071831453644106e-23+1.4378999852784854e-23j)
61.375,(-2.028272314413721e-24-4.186872234584668e-24j)
61.5,(7.044142500882713e-24+8.01284390703068e-25j)
61.625,(3.818470344166795e-25+3.135314534513176e-24j)
61.75,(-6.2190728822890614e-24-3.910463512621717e-25j)
61.875,(-2.3829947248696286e-24-4.554482168676047e-24j)
62.0,(2.059376551062727e-23-7.690268454497207e-24j)
62.125,(4.314555754849455e-24+1.2545922612581192e-23j)
62.25,(-1.8255082036994038e-23-9.499164465801992e-24j)
62.375,(-7.100692758174147e-24+3.429877005107542e-24j)
62.5,(1.1694207120378256e-23+1.0812568236017673e-24j)
62.625,(9.864249218185736e-24-6.063060135025406e-24j)
62.75,(-1.5754348960667224e-23-2.619530638922503e-25j)
62.875,(-9.684153243157692e-24-9.27787811979108e-24j)
63.0,(1.4849645932865842e-23+2.637039142822572e-24j)
63.125,(1.5417495785664052e-24+1.0313881686125542e-23j)
63.25,(3.709509442258492e-25-3.3288532439709894e-24j)
63.375,(-9.565558751220797e-24-8.969863784764449e-24j)
63.5,(-9.215241306052525e-24+1.229421998216649e-23j)
63.625,(-1.1487626314094077e-24+1.3665698891934845e-24j)
63.75,(-7.319320438042062e-24-6.914161570978439e-24j)
63.875,(-5.377878552548946e-24-1.6827851292195254e-23j)
64.0,(8.564146855744872e-24-6.424613198889948e-24j)
64.125,(-3.452331538648171e-24+7.681147412312376e-24j)
64.25,(-1.1449927787180418e-23+5.051346953804229e-25j)
64.375,(3.2962774204352407e-24-6.518236722676231e-24j)
64.5,(-6.781256067924441e-25-5.663097822511363e-24j)
64.625,(-2.4770561003183912e-24+9.496078111350059e-24j)
64.75,(2.8336649767081596e-24+4.578839582489241e-24j)
64.875,(1.2508222414754325e-24-5.16876174809106e-24j)
65.0,(1.0418982937724175e-23+9.784086462052092e-24j)
65.125,(-6.493425027009919e-24+9.40985906827412e-24j)
65.25,(-7.706942788598757e-24+6.471941549618031e-24j)
65.375,(-7.99013228606795e-24-1.0570190900489712e-23j)
65.5,(8.495539989496829e-24-3.2045837140809358e-24j)
65.625,(-4.4413800940218644e-24+7.977088654999236e-24j)
65.75,(-6.584077928292097e-24+4.3141780118596045e-24j)
65.875,(-3.534044958185975e-24-9.613437652659644e-24j)
66.0,(6.951799632515354e-24-5.647067372360129e-24j)
66.125,(-9.110016556852086e-24+7.904077710492948e-25j)
66.25,(-6.314922364555315e-24-9.747078703817531e-24j)
66.375,(-1.5552493286949149e-25+8.170249435418883e-24j)
66.5,(1.4976043950763308e-23+1.1000324190570177e-23j)
66.625,(-4.4830093176193585e-24+1.118679945476822e-23j)
66.75,(-2.227906898851959e-24+3.80741311917312e-24j)
66.875,(3.8679608108076305e-24-1.1631865036442265e-23j)
67.0,(8.553028222482967e-24-9.430884304718414e-24j)
67.125,(-1.2149928263332596e-24+5.855604405391032e-24j)
67.25,(-7.937686877595126e-24+4.808274155949365e-24j)
67.375,(-4.8627737456203045e-24+4.0387956175905645e-24j)
67.5,(1.2973012632263031e-23-4.343869759800326e-24j)
67.625,(4.3898379609943206e-24+7.315431157261953e-24j)
67.75,(-9.531359238187333e-24+1.3679432095443502e-23j)
67.875,(6.509418973525506e-26-5.133514443320298e-24j)
68.0,(2.614088201439876e-25-7.585100409221108e-25j)
68.125,(-7.063678297437846e-25+1.4485280105967167e-24j)
68.25,(-1.9966785586282883e-24-1.1090302531307321e-23j)
68.375,(8.33139934545562e-24+1.7357109394413676e-24j)
68.5,(1.3463531400330798e-23+4.0262945514336386e-24j)
68.625,(-6.0664317954604724e-24+4.8992467435781e-24j)
68.75,(-9.859486147751623e-24-2.0199260012889948e-24j)
68.875,(1.5726620926187112e-23-7.628113931412909e-24j)
69.0,(-4.403277023447523e-24-3.939587588948329e-24j)
69.125,(6.1718378040798386e-24+1.0491928070848681e-25j)
69.25,(-1.1546783369622075e-23+8.972808958198961e-24j)
69.375,(3.2577834568663353e-24+4.448355583608138e-24j)
69.5,(7.276779637988153e-24+2.3304225175539063e-24j)
69.625,(7.382584544889543e-24-1.3076280367956932e-24j)
69.75,(-5.0192747779448004e-24-4.859273339529258e-24j)
69.875,(1.0566053274586471e-23-1.3667641841910894e-23j)
70.0,(-5.5290126575791194e-24+4.664641612387411e-24j)
70.125,(-4.1073650627602586e-24-5.660801740922199e-25j)
70.25,(-1.4143775876145142e-23+2.17902919243818e-25j)
70.375,(9.700533244825181e-24-1.0803425376868978e-24j)
70.5,(5.073303388493932e-25+1.2903271756648559e-23j)
70.625,(-4.183728127870516e-24+5.03433987770965e-24j)
70.75,(4.202279986379351e-24-1.1831237642928427e-24j)
70.875,(1.526962297576748e-23-6.874291686376635e-24j)
71.0,(-1.0515433270921687e-24-3.4277581315041166e-24j)
71.125,(-3.380634336846374e-24+2.170369541539823e-24j)
71.25,(-6.60277518709842e-24-8.86076852320306e-24j)
71.375,(2.0682987577544795e-24-7.104137162458791e-24j)
71.5,(2.5686725830441108e-24-5.075333894847059e-25j)
71.625,(6.115989251135425e-24+9.315468341699205e-25j)
71.75,(-7.370652839773219e-25-7.72887131524945e-24j)
71.875,(-5.0880622491146265e-24-1.0199127827173665e-23j)
72.0,(5.293018903464512e-24+6.054905815177358e-24j)
72.125,(-2.425528627974303e-24-7.014542433347584e-25j)
72.25,(-2.452912138846417e-24-1.3404707624973216e-24j)
72.375,(1.2490325338565286e-24+1.0765913506651967e-23j)
72.5,(-1.1131637896938668e-23+3.6145981880055886e-24j)
72.625,(-7.98780764188184e-25+4.116501085811158e-24j)
